"ITTER107","Territorio","TIPO_DATO14","Tipo dato","ISTITUTO_SAN","Tipo di istituto","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC3","Liguria","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",157705,,
"ITC3","Liguria","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",152807,,
"ITC3","Liguria","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",147359,,
"ITC3","Liguria","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",156167,,
"ITC3","Liguria","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",153353,,
"ITC3","Liguria","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",154891,,
"ITC3","Liguria","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",100.57,,
"ITC3","Liguria","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",96.89,,
"ITC3","Liguria","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",93.97,,
"ITC3","Liguria","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",100.03,,
"ITC3","Liguria","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",98.69,,
"ITC3","Liguria","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",101.31,,
"ITC4","Lombardia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",802630,,
"ITC4","Lombardia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",793008,,
"ITC4","Lombardia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",778762,,
"ITC4","Lombardia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",762593,,
"ITC4","Lombardia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",747231,,
"ITC4","Lombardia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",718482,,
"ITC4","Lombardia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",80.15,,
"ITC4","Lombardia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",79.26,,
"ITC4","Lombardia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",77.77,,
"ITC4","Lombardia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",76.05,,
"ITC4","Lombardia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",74.36,,
"ITC4","Lombardia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",71.71,,
"ITD","Nord-est","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",1154288,,
"ITD","Nord-est","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",1150425,,
"ITD","Nord-est","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",1156956,,
"ITD","Nord-est","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",1181546,,
"ITD","Nord-est","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",1170767,,
"ITD","Nord-est","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",1168803,,
"ITD","Nord-est","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",99.16,,
"ITD","Nord-est","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",98.73,,
"ITD","Nord-est","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",99.39,,
"ITD","Nord-est","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",101.52,,
"ITD","Nord-est","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",100.52,,
"ITD","Nord-est","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",100.52,,
"ITDA","Trentino Alto Adige / Südtirol","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",113160,,
"ITDA","Trentino Alto Adige / Südtirol","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",113063,,
"ITDA","Trentino Alto Adige / Südtirol","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",109299,,
"ITDA","Trentino Alto Adige / Südtirol","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",109599,,
"ITDA","Trentino Alto Adige / Südtirol","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",108159,,
"ITDA","Trentino Alto Adige / Südtirol","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",108608,,
"ITDA","Trentino Alto Adige / Südtirol","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",106.66,,
"ITDA","Trentino Alto Adige / Südtirol","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",106.91,,
"ITDA","Trentino Alto Adige / Südtirol","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",103.02,,
"ITDA","Trentino Alto Adige / Südtirol","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",102.89,,
"ITDA","Trentino Alto Adige / Südtirol","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",101.09,,
"ITDA","Trentino Alto Adige / Südtirol","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",100.93,,
"ITD1","Provincia Autonoma Bolzano / Bozen","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",65866,,
"ITD1","Provincia Autonoma Bolzano / Bozen","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",65490,,
"ITD1","Provincia Autonoma Bolzano / Bozen","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",62608,,
"ITD1","Provincia Autonoma Bolzano / Bozen","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",63339,,
"ITD1","Provincia Autonoma Bolzano / Bozen","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",62923,,
"ITD1","Provincia Autonoma Bolzano / Bozen","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",62148,,
"ITD1","Provincia Autonoma Bolzano / Bozen","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",126.04,,
"ITD1","Provincia Autonoma Bolzano / Bozen","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",126.01,,
"ITD1","Provincia Autonoma Bolzano / Bozen","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",119.81,,
"ITD1","Provincia Autonoma Bolzano / Bozen","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",120.42,,
"ITD1","Provincia Autonoma Bolzano / Bozen","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",118.84,,
"ITD1","Provincia Autonoma Bolzano / Bozen","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",116.93,,
"ITD2","Provincia Autonoma Trento","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",47294,,
"ITD2","Provincia Autonoma Trento","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",47573,,
"ITD2","Provincia Autonoma Trento","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",46691,,
"ITD2","Provincia Autonoma Trento","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",46260,,
"ITD2","Provincia Autonoma Trento","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",45236,,
"ITD2","Provincia Autonoma Trento","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",46460,,
"ITD2","Provincia Autonoma Trento","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",87.84,,
"ITD2","Provincia Autonoma Trento","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",88.46,,
"ITD2","Provincia Autonoma Trento","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",86.72,,
"ITD2","Provincia Autonoma Trento","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",85.79,,
"ITD2","Provincia Autonoma Trento","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",83.69,,
"ITD2","Provincia Autonoma Trento","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",85.31,,
"ITD3","Veneto","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",419893,,
"ITD3","Veneto","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",426413,,
"ITD3","Veneto","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",438261,,
"ITD3","Veneto","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",448739,,
"ITD3","Veneto","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",445580,,
"ITD3","Veneto","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",445048,,
"ITD3","Veneto","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",85.49,,
"ITD3","Veneto","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",86.65,,
"ITD3","Veneto","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",89.23,,
"ITD3","Veneto","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",91.46,,
"ITD3","Veneto","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",90.83,,
"ITD3","Veneto","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",91.16,,
"ITD4","Friuli-Venezia Giulia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",131142,,
"ITD4","Friuli-Venezia Giulia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",124305,,
"ITD4","Friuli-Venezia Giulia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",128910,,
"ITD4","Friuli-Venezia Giulia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",128182,,
"ITD4","Friuli-Venezia Giulia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",127869,,
"ITD4","Friuli-Venezia Giulia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",128022,,
"ITD4","Friuli-Venezia Giulia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",107.53,,
"ITD4","Friuli-Venezia Giulia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",101.54,,
"ITD4","Friuli-Venezia Giulia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",105.7,,
"ITD4","Friuli-Venezia Giulia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",105.35,,
"ITD4","Friuli-Venezia Giulia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",105.21,,
"ITD4","Friuli-Venezia Giulia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",105.95,,
"ITD5","Emilia-Romagna","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",490093,,
"ITD5","Emilia-Romagna","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",486644,,
"ITD5","Emilia-Romagna","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",480486,,
"ITD5","Emilia-Romagna","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",495026,,
"ITD5","Emilia-Romagna","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",489159,,
"ITD5","Emilia-Romagna","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",487125,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",110.17,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",109.37,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",108.01,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",111.22,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",109.77,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",109.18,,
"ITE","Centro","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",988918,,
"ITE","Centro","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",961568,,
"ITE","Centro","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",933635,,
"ITE","Centro","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",922281,,
"ITE","Centro","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",909230,,
"ITE","Centro","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",872089,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",81.95,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",79.61,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",77.37,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",76.48,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",75.56,,
